city,topic,variables,target,trainR2,testR2,spatialres
miami,Non-vehicle Travel,poi+gsv,publictrans_per_ct,0.4214395953196141,0.3939493834753295,ct
miami,Non-vehicle Travel,poi+gsv,walkbike_per_ct,0.45462038724466713,0.39299519147609685,ct
miami,Poverty,poi+gsv,logincome,0.5777083446656582,0.5579072281329431,ct
miami,Poverty,poi+gsv,povertyline_below100,0.45815500828869016,0.3775388602698622,ct
miami,Poverty,poi+gsv,povertyline_below200,0.5832460375260673,0.5429014550097252,ct
miami,Vehicle Travel,poi+gsv,drove_alone_per_ct,0.38269515491090694,0.36566621087280504,ct
miami,Vehicle Travel,poi+gsv,estpmiles,0.5269981418487497,0.45933259836215845,ct
miami,Vehicle Travel,poi+gsv,estptrp,0.47720794484264906,0.4321910385170879,ct
miami,Vehicle Travel,poi+gsv,estvmiles,0.4911885906377398,0.45317874010502307,ct
miami,Vehicle Travel,poi+gsv,estvtrp,0.49418688384321563,0.46845091716825804,ct
newyork,Crime,poi+gsv,logcrime,0.441648277325912,0.39839645237963994,ct
newyork,Crime,poi+gsv,logpetty,0.4346934972338052,0.418089988840575,ct
newyork,Health,poi+gsv,bphighcrud,0.42950872835501697,0.4084432552456251,ct
newyork,Health,poi+gsv,cancercrud,0.5407053620483487,0.5027481637436951,ct
newyork,Health,poi+gsv,diabetescr,0.5152701839679027,0.4903879169210194,ct
newyork,Health,poi+gsv,lpacrudepr,0.6023051763792668,0.5676427980619174,ct
newyork,Health,poi+gsv,mhlthcrude,0.4846498628404726,0.43342612878497133,ct
newyork,Health,poi+gsv,obesitycru,0.5347798645571262,0.4867810935187215,ct
newyork,Health,poi+gsv,phlthcrude,0.47331167513210853,0.43821471138592794,ct
newyork,Non-vehicle Travel,poi+gsv,publictrans_per_ct,0.8511862604904916,0.8451530990943829,ct
newyork,Non-vehicle Travel,poi+gsv,walkbike_per_ct,0.5027934116098123,0.4816588365161292,ct
newyork,Poverty,poi+gsv,logincome,0.5967586713495865,0.5742024603589254,ct
newyork,Poverty,poi+gsv,povertyline_below100,0.4874515717048247,0.46280631306804965,ct
newyork,Poverty,poi+gsv,povertyline_below200,0.5759757795922633,0.5537403903320867,ct
newyork,Vehicle Travel,poi+gsv,drove_alone_per_ct,0.8931897226482592,0.887144055316457,ct
newyork,Vehicle Travel,poi+gsv,estpmiles,0.7664003914604401,0.7462775603585946,ct
newyork,Vehicle Travel,poi+gsv,estptrp,0.4399959769032149,0.4099140890210163,ct
newyork,Vehicle Travel,poi+gsv,estvmiles,0.826957686505392,0.8162616533711716,ct
newyork,Vehicle Travel,poi+gsv,estvtrp,0.8671788095779167,0.8554208055945105,ct
philadelphia,Crime,poi+gsv,logcrime,0.76843737552273,0.6704109577203655,ct
philadelphia,Crime,poi+gsv,logpetty,0.7225687028315371,0.649942545160977,ct
philadelphia,Health,poi+gsv,bphighcrud,0.4917748842688271,0.4115554118226992,ct
philadelphia,Health,poi+gsv,cancercrud,0.46944532007823464,0.43236020159382127,ct
philadelphia,Health,poi+gsv,diabetescr,0.6393140236729596,0.5715682649825269,ct
philadelphia,Health,poi+gsv,lpacrudepr,0.7590346392716738,0.7158044526799173,ct
philadelphia,Health,poi+gsv,mhlthcrude,0.7067910073389108,0.6659786689475428,ct
philadelphia,Health,poi+gsv,obesitycru,0.5850081049508076,0.5011658174602898,ct
philadelphia,Health,poi+gsv,phlthcrude,0.7176507928627677,0.6588948933100802,ct
philadelphia,Non-vehicle Travel,poi+gsv,publictrans_per_ct,0.7091444013723531,0.7027827554646813,ct
philadelphia,Non-vehicle Travel,poi+gsv,walkbike_per_ct,0.7024178847077868,0.6511339189301574,ct
philadelphia,Poverty,poi+gsv,logincome,0.704987234388631,0.670860858542017,ct
philadelphia,Poverty,poi+gsv,povertyline_below100,0.641319890109752,0.588850508383125,ct
philadelphia,Poverty,poi+gsv,povertyline_below200,0.713237970508908,0.6753005654679753,ct
philadelphia,Vehicle Travel,poi+gsv,drove_alone_per_ct,0.7976678611551151,0.797604424344925,ct
philadelphia,Vehicle Travel,poi+gsv,estpmiles,0.7776358343560673,0.7749129633010086,ct
philadelphia,Vehicle Travel,poi+gsv,estptrp,0.5241976737181004,0.4709053318719306,ct
philadelphia,Vehicle Travel,poi+gsv,estvmiles,0.812528488174482,0.7908808006625225,ct
philadelphia,Vehicle Travel,poi+gsv,estvtrp,0.7998691198740449,0.7979808420328217,ct
sanfrancisco,Crime,poi+gsv,logcrime,0.7514601614992987,0.5882899811862109,ct
sanfrancisco,Crime,poi+gsv,logpetty,0.7605106037158679,0.5782236540652885,ct
sanfrancisco,Health,poi+gsv,bphighcrud,0.40353857825913647,0.10962072982695843,ct
sanfrancisco,Health,poi+gsv,cancercrud,0.5586281411465064,0.3031539544907871,ct
sanfrancisco,Health,poi+gsv,diabetescr,0.5188152595176604,0.3473904562330433,ct
sanfrancisco,Health,poi+gsv,lpacrudepr,0.6510482422598087,0.553216764268142,ct
sanfrancisco,Health,poi+gsv,mhlthcrude,0.5832583497432615,0.4528540229320874,ct
sanfrancisco,Health,poi+gsv,obesitycru,0.6923803435498528,0.6054786067454208,ct
sanfrancisco,Health,poi+gsv,phlthcrude,0.5934807070255727,0.4729213772725199,ct
sanfrancisco,Non-vehicle Travel,poi+gsv,publictrans_per_ct,0.7734355935274354,0.7295643727966732,ct
sanfrancisco,Non-vehicle Travel,poi+gsv,walkbike_per_ct,0.8008282849719691,0.7178331270959399,ct
sanfrancisco,Poverty,poi+gsv,logincome,0.554366446498867,0.42007374128241565,ct
sanfrancisco,Poverty,poi+gsv,povertyline_below100,0.43360842128852706,0.31835545550657685,ct
sanfrancisco,Poverty,poi+gsv,povertyline_below200,0.5396798188184989,0.44146535608183674,ct
sanfrancisco,Vehicle Travel,poi+gsv,drove_alone_per_ct,0.8553187165812567,0.8376991328534841,ct
sanfrancisco,Vehicle Travel,poi+gsv,estpmiles,0.6285036517755206,0.6004561184431301,ct
sanfrancisco,Vehicle Travel,poi+gsv,estptrp,0.6096507769637631,0.5212867392661279,ct
sanfrancisco,Vehicle Travel,poi+gsv,estvmiles,0.6778356851373917,0.6450740854052605,ct
sanfrancisco,Vehicle Travel,poi+gsv,estvtrp,0.7154843886495186,0.6518214853940911,ct
boston,Crime,pop,logcrime,0.2654339567837031,0.22975608759495322,ct
boston,Crime,pop,logpetty,0.23368758916699378,0.21996648879887654,ct
boston,Health,pop,bphighcrud,0.10939019735405853,0.06290729282562652,ct
boston,Health,pop,cancercrud,0.43951383826223756,0.4056260318935275,ct
boston,Health,pop,diabetescr,0.007234847970541414,-0.007040523047186853,ct
boston,Health,pop,lpacrudepr,0.10033473251429328,0.08217542462776478,ct
boston,Health,pop,mhlthcrude,0.2228787994671131,0.2195460453025345,ct
boston,Health,pop,obesitycru,0.000262590185077094,-0.014428082181674306,ct
boston,Health,pop,phlthcrude,0.037110912232599894,0.01448866450686016,ct
boston,Non-vehicle Travel,pop,publictrans_per_ct,0.44691629357073603,0.40738427764255836,ct
boston,Non-vehicle Travel,pop,walkbike_per_ct,0.34723799845203884,0.30405152953159376,ct
boston,Poverty,pop,logincome,0.28654690932731175,0.2949622680278363,ct
boston,Poverty,pop,povertyline_below100,0.3552650672613623,0.35402391471260664,ct
boston,Poverty,pop,povertyline_below200,0.3766499036531977,0.37309313605557987,ct
boston,Vehicle Travel,pop,drove_alone_per_ct,0.6030350946168559,0.5779218930667015,ct
boston,Vehicle Travel,pop,estpmiles,0.7768137460817802,0.7899255155971581,ct
boston,Vehicle Travel,pop,estptrp,0.4146871784940009,0.40158473296966574,ct
boston,Vehicle Travel,pop,estvmiles,0.8582931913111844,0.8535962949303298,ct
boston,Vehicle Travel,pop,estvtrp,0.7941147708441617,0.7849523096380469,ct
chicago,Crime,pop,logcrime,0.1961536136554643,0.13953430228437455,ct
chicago,Crime,pop,logpetty,0.4241991225114338,0.3352104934367771,ct
chicago,Health,pop,bphighcrud,0.12377100683955593,0.11178569954039727,ct
chicago,Health,pop,cancercrud,0.23704852405667398,0.23153350752975568,ct
chicago,Health,pop,diabetescr,0.12143229983828725,0.11377782821368447,ct
chicago,Health,pop,lpacrudepr,0.09837753796269469,0.0960515123570247,ct
chicago,Health,pop,mhlthcrude,0.13432622446784165,0.13684634305795776,ct
chicago,Health,pop,obesitycru,0.1055042650137612,0.1030756777446011,ct
chicago,Health,pop,phlthcrude,0.09922909692420259,0.09733371686584563,ct
chicago,Non-vehicle Travel,pop,publictrans_per_ct,0.5184811420925038,0.49544259520888767,ct
chicago,Non-vehicle Travel,pop,walkbike_per_ct,0.24092752481405158,0.21872884053401576,ct
chicago,Poverty,pop,logincome,0.1746019847652494,0.1787501606590584,ct
chicago,Poverty,pop,povertyline_below100,0.21072092302607456,0.21687843136181506,ct
chicago,Poverty,pop,povertyline_below200,0.20746431369602408,0.20654559918390145,ct
chicago,Vehicle Travel,pop,drove_alone_per_ct,0.5618829815815766,0.5371888674482548,ct
chicago,Vehicle Travel,pop,estpmiles,0.5493992752962611,0.5286931672070568,ct
chicago,Vehicle Travel,pop,estptrp,0.3412783687018778,0.32041986624967367,ct
chicago,Vehicle Travel,pop,estvmiles,0.5873064779153039,0.5684902993777523,ct
chicago,Vehicle Travel,pop,estvtrp,0.5272218302472776,0.5223872334558559,ct
losangeles,Crime,pop,logcrime,0.2582730079376109,0.26717573911453113,ct
losangeles,Crime,pop,logpetty,0.47489311358036757,0.4945759058595594,ct
losangeles,Health,pop,bphighcrud,0.0416791504736531,0.0364278201506064,ct
losangeles,Health,pop,cancercrud,0.2455894717718309,0.23971214811057165,ct
losangeles,Health,pop,diabetescr,0.07400799653904465,0.06318340189662203,ct
losangeles,Health,pop,lpacrudepr,0.21454737589498998,0.2026143151264566,ct
losangeles,Health,pop,mhlthcrude,0.2627252412710557,0.2366430240576111,ct
losangeles,Health,pop,obesitycru,0.1433419612527528,0.12863602599205523,ct
losangeles,Health,pop,phlthcrude,0.16701759739371433,0.14417070217185465,ct
losangeles,Non-vehicle Travel,pop,publictrans_per_ct,0.2889732731960074,0.2696517834093438,ct
losangeles,Non-vehicle Travel,pop,walkbike_per_ct,0.15639484121743102,0.09631514443199449,ct
losangeles,Poverty,pop,logincome,0.3931748457358849,0.387301825963475,ct
losangeles,Poverty,pop,povertyline_below100,0.2547423426066687,0.22288050222344324,ct
losangeles,Poverty,pop,povertyline_below200,0.3210629398821695,0.3118202193384245,ct
losangeles,Vehicle Travel,pop,drove_alone_per_ct,0.22230685935946917,0.22096418575641885,ct
losangeles,Vehicle Travel,pop,estpmiles,0.4282319798193311,0.42561185962290493,ct
losangeles,Vehicle Travel,pop,estptrp,0.14690607885811327,0.1623896672072981,ct
losangeles,Vehicle Travel,pop,estvmiles,0.5149019271697312,0.5327284546652422,ct
losangeles,Vehicle Travel,pop,estvtrp,0.42046577426073056,0.4195719256981582,ct
miami,Crime,pop,logcrime,,,ct
miami,Crime,pop,logpetty,,,ct
miami,Health,pop,bphighcrud,0.17595306014233764,0.1839870116477493,ct
miami,Health,pop,cancercrud,0.256738304223371,0.2887176579828864,ct
miami,Health,pop,diabetescr,0.1262197076676988,0.12732209142669998,ct
miami,Health,pop,lpacrudepr,0.1967810654990257,0.22421507054387374,ct
miami,Health,pop,mhlthcrude,0.07420016214652742,0.08312804374270234,ct
miami,Health,pop,obesitycru,0.15130340122761154,0.17707884432681026,ct
miami,Health,pop,phlthcrude,0.10815459784855738,0.11503086973727764,ct
miami,Non-vehicle Travel,pop,publictrans_per_ct,0.11036255736391665,0.126317347350735,ct
miami,Non-vehicle Travel,pop,walkbike_per_ct,0.19256305538568871,0.20660798072275974,ct
miami,Poverty,pop,logincome,0.1898592402100754,0.1837644594438885,ct
miami,Poverty,pop,povertyline_below100,0.09225453321354742,0.07717614432593099,ct
miami,Poverty,pop,povertyline_below200,0.16990451041065374,0.15230989139797213,ct
miami,Vehicle Travel,pop,drove_alone_per_ct,0.11855380337643306,0.14379316133073744,ct
miami,Vehicle Travel,pop,estpmiles,0.36194844701069573,0.3470298817615488,ct
miami,Vehicle Travel,pop,estptrp,0.2603708749642538,0.2158273543689794,ct
miami,Vehicle Travel,pop,estvmiles,0.3606771855033909,0.3474904498088021,ct
miami,Vehicle Travel,pop,estvtrp,0.3009435736077809,0.2987851194474543,ct
newyork,Crime,pop,logcrime,0.3153151695671673,0.31820172995084184,ct
newyork,Crime,pop,logpetty,0.3321706634387792,0.34850586241010106,ct
newyork,Health,pop,bphighcrud,0.030008115269488433,0.022629195881964027,ct
newyork,Health,pop,cancercrud,0.2793435799313782,0.26687437101411066,ct
newyork,Health,pop,diabetescr,0.08536499974660314,0.0833143958779459,ct
newyork,Health,pop,lpacrudepr,0.12097307383083478,0.11640466848929039,ct
newyork,Health,pop,mhlthcrude,0.12913261654370162,0.11607117061344537,ct
newyork,Health,pop,obesitycru,0.02809604900674554,0.026343410591191142,ct
newyork,Health,pop,phlthcrude,0.08320224879769238,0.0778227177783807,ct
newyork,Non-vehicle Travel,pop,publictrans_per_ct,0.6607673612952414,0.6634698093107909,ct
newyork,Non-vehicle Travel,pop,walkbike_per_ct,0.2589995975049041,0.23942681417179723,ct
newyork,Poverty,pop,logincome,0.27516455300244286,0.26034096789841077,ct
newyork,Poverty,pop,povertyline_below100,0.2316288039460806,0.22510860861981347,ct
newyork,Poverty,pop,povertyline_below200,0.29498782035284216,0.2902182457391807,ct
newyork,Vehicle Travel,pop,drove_alone_per_ct,0.705547504461322,0.7105053118907227,ct
newyork,Vehicle Travel,pop,estpmiles,0.7406484738583444,0.7324041771808669,ct
newyork,Vehicle Travel,pop,estptrp,0.27332422897624015,0.2736112322631505,ct
newyork,Vehicle Travel,pop,estvmiles,0.830877621405814,0.8311690806677534,ct
newyork,Vehicle Travel,pop,estvtrp,0.7701143163259568,0.75883505049973,ct
philadelphia,Crime,pop,logcrime,0.26509111989140693,0.25644268893243855,ct
philadelphia,Crime,pop,logpetty,0.5049932604827246,0.5312670458591731,ct
philadelphia,Health,pop,bphighcrud,0.06180874004704971,0.05179163793787013,ct
philadelphia,Health,pop,cancercrud,0.24811815689740654,0.25159408855463533,ct
philadelphia,Health,pop,diabetescr,0.16486091706533823,0.16001979497433155,ct
philadelphia,Health,pop,lpacrudepr,0.24290977207207015,0.2558024510296152,ct
philadelphia,Health,pop,mhlthcrude,0.29433421082197037,0.3121079803864282,ct
philadelphia,Health,pop,obesitycru,0.05934903321803644,0.06224403238582486,ct
philadelphia,Health,pop,phlthcrude,0.19057015678678896,0.19647273065050577,ct
philadelphia,Non-vehicle Travel,pop,publictrans_per_ct,0.4372309527413079,0.46278838679692,ct
philadelphia,Non-vehicle Travel,pop,walkbike_per_ct,0.23952739695655753,0.21546577693172236,ct
philadelphia,Poverty,pop,logincome,0.37269631692347416,0.3666801326339077,ct
philadelphia,Poverty,pop,povertyline_below100,0.30202687332098666,0.31761533461343144,ct
philadelphia,Poverty,pop,povertyline_below200,0.3483926589365713,0.36340003917040303,ct
philadelphia,Vehicle Travel,pop,drove_alone_per_ct,0.46264028196131246,0.47637752863992605,ct
philadelphia,Vehicle Travel,pop,estpmiles,0.7608656810042476,0.7748261251580348,ct
philadelphia,Vehicle Travel,pop,estptrp,0.31788689347151716,0.33954121928912145,ct
philadelphia,Vehicle Travel,pop,estvmiles,0.79832528566966,0.8011786902149062,ct
philadelphia,Vehicle Travel,pop,estvtrp,0.6382207129819234,0.6547376169272725,ct
sanfrancisco,Crime,pop,logcrime,0.41524972245757186,0.33644239797666936,ct
sanfrancisco,Crime,pop,logpetty,0.5367778654049623,0.5187947213318915,ct
sanfrancisco,Health,pop,bphighcrud,0.02694596171219721,-0.0021982745969586605,ct
sanfrancisco,Health,pop,cancercrud,0.2640587821132592,0.19946516724245794,ct
sanfrancisco,Health,pop,diabetescr,0.003621471737914794,-0.004820499162858105,ct
sanfrancisco,Health,pop,lpacrudepr,0.07432645663906981,0.025919075349360887,ct
sanfrancisco,Health,pop,mhlthcrude,0.08108385904149214,0.029945484138227663,ct
sanfrancisco,Health,pop,obesitycru,0.021460789318379934,0.01469195176611473,ct
sanfrancisco,Health,pop,phlthcrude,0.010059768592067541,-0.008874783317321,ct
sanfrancisco,Non-vehicle Travel,pop,publictrans_per_ct,0.4094929740952319,0.4064341656334799,ct
sanfrancisco,Non-vehicle Travel,pop,walkbike_per_ct,0.3305402635472029,0.3004601871517677,ct
sanfrancisco,Poverty,pop,logincome,0.1487931793496727,0.12000612444385872,ct
sanfrancisco,Poverty,pop,povertyline_below100,0.14619230303541111,0.11422431139163602,ct
sanfrancisco,Poverty,pop,povertyline_below200,0.15152708972925405,0.12163439424434234,ct
sanfrancisco,Vehicle Travel,pop,drove_alone_per_ct,0.45170978954482865,0.45545279510578923,ct
sanfrancisco,Vehicle Travel,pop,estpmiles,0.5156488257611114,0.5210880329867201,ct
sanfrancisco,Vehicle Travel,pop,estptrp,0.30034001844342073,0.2802095293929098,ct
sanfrancisco,Vehicle Travel,pop,estvmiles,0.5831258705681942,0.5748076464110471,ct
sanfrancisco,Vehicle Travel,pop,estvtrp,0.4720033852793836,0.4271248440556833,ct
boston,Crime,core,logcrime,0.2659661558016477,0.17302361333376098,ct
boston,Crime,core,logpetty,0.13374069204470404,0.08027341495859522,ct
boston,Health,core,bphighcrud,0.6164412511689521,0.6219277026932933,ct
boston,Health,core,cancercrud,0.8022788409606768,0.7939242017731344,ct
boston,Health,core,diabetescr,0.5939874417029687,0.5981239857822309,ct
boston,Health,core,lpacrudepr,0.5678186690942336,0.551489918195056,ct
boston,Health,core,mhlthcrude,0.526114356778573,0.5235922686060845,ct
boston,Health,core,obesitycru,0.47549364991167026,0.4818307466649866,ct
boston,Health,core,phlthcrude,0.4685765856036319,0.4678250043033014,ct
boston,Non-vehicle Travel,core,publictrans_per_ct,0.6278391359829703,0.6137913103095172,ct
boston,Non-vehicle Travel,core,walkbike_per_ct,0.49800236243241514,0.46700727158488337,ct
boston,Poverty,core,logincome,0.5186056142040121,0.4999247364121344,ct
boston,Poverty,core,povertyline_below100,0.48133117036922035,0.4653276253476807,ct
boston,Poverty,core,povertyline_below200,0.6029010065114944,0.5973467230133942,ct
boston,Vehicle Travel,core,drove_alone_per_ct,0.7831590781697274,0.759265839715693,ct
boston,Vehicle Travel,core,estpmiles,0.7719760463378847,0.783205467752994,ct
boston,Vehicle Travel,core,estptrp,0.4131022112518174,0.40531817718177754,ct
boston,Vehicle Travel,core,estvmiles,0.8496610282392092,0.8461492234916246,ct
boston,Vehicle Travel,core,estvtrp,0.7902056633952108,0.7855960015674421,ct
chicago,Crime,core,logcrime,0.5866817526207535,0.5694135420092987,ct
chicago,Crime,core,logpetty,0.4077525882243789,0.36413315790627265,ct
chicago,Health,core,bphighcrud,0.77587277703586,0.7705632772158584,ct
chicago,Health,core,cancercrud,0.7814585949469388,0.7788523994571466,ct
chicago,Health,core,diabetescr,0.7379919184805419,0.733906022108969,ct
chicago,Health,core,lpacrudepr,0.5307065032293696,0.5269917503140314,ct
chicago,Health,core,mhlthcrude,0.5357027609448795,0.5276003335947982,ct
chicago,Health,core,obesitycru,0.6265953124199651,0.6224452192487984,ct
chicago,Health,core,phlthcrude,0.5154252458641796,0.5114154449454373,ct
chicago,Non-vehicle Travel,core,publictrans_per_ct,0.601772316137193,0.5807922180417144,ct
chicago,Non-vehicle Travel,core,walkbike_per_ct,0.30399792378407703,0.27695765498681285,ct
chicago,Poverty,core,logincome,0.5689319859605009,0.5658059404077449,ct
chicago,Poverty,core,povertyline_below100,0.5462950465219013,0.5528927494702506,ct
chicago,Poverty,core,povertyline_below200,0.5777165581161248,0.5747784226531865,ct
chicago,Vehicle Travel,core,drove_alone_per_ct,0.6636636482941638,0.6383272722840244,ct
chicago,Vehicle Travel,core,estpmiles,0.7023248129399293,0.6984105673076259,ct
chicago,Vehicle Travel,core,estptrp,0.5045828453142226,0.4954644721492216,ct
chicago,Vehicle Travel,core,estvmiles,0.7495897608424464,0.7473400685659902,ct
chicago,Vehicle Travel,core,estvtrp,0.6976753466523127,0.6958298711415098,ct
losangeles,Crime,core,logcrime,0.333151327088823,0.2962955235780226,ct
losangeles,Crime,core,logpetty,0.13032677884716434,0.12317866155473375,ct
losangeles,Health,core,bphighcrud,0.405634283028472,0.3723194292304138,ct
losangeles,Health,core,cancercrud,0.796296567277955,0.7542039633881056,ct
losangeles,Health,core,diabetescr,0.3264758617669702,0.315794818384446,ct
losangeles,Health,core,lpacrudepr,0.40995887838819434,0.40169210910931064,ct
losangeles,Health,core,mhlthcrude,0.48014717164054266,0.42223202382183567,ct
losangeles,Health,core,obesitycru,0.2929569492595093,0.2666489202970462,ct
losangeles,Health,core,phlthcrude,0.24754342867397536,0.21784348524778574,ct
losangeles,Non-vehicle Travel,core,publictrans_per_ct,0.44812822880692593,0.4167650650430634,ct
losangeles,Non-vehicle Travel,core,walkbike_per_ct,0.1167632526213227,0.05445476575778009,ct
losangeles,Poverty,core,logincome,0.5172936987780381,0.483223162782093,ct
losangeles,Poverty,core,povertyline_below100,0.34265761564788083,0.29204970855658335,ct
losangeles,Poverty,core,povertyline_below200,0.4722695446292048,0.45981640069600854,ct
losangeles,Vehicle Travel,core,drove_alone_per_ct,0.3112688978096466,0.31517456779489705,ct
losangeles,Vehicle Travel,core,estpmiles,0.4474019719726364,0.4404771014911705,ct
losangeles,Vehicle Travel,core,estptrp,0.2556242312681657,0.2621748272058366,ct
losangeles,Vehicle Travel,core,estvmiles,0.5428947829870329,0.5477681310859316,ct
losangeles,Vehicle Travel,core,estvtrp,0.473155982272589,0.4729466764099599,ct
miami,Crime,core,logcrime,,,ct
miami,Crime,core,logpetty,,,ct
miami,Health,core,bphighcrud,0.7179822484974071,0.7275675006613915,ct
miami,Health,core,cancercrud,0.899609541040404,0.9022639125073209,ct
miami,Health,core,diabetescr,0.3909558450253843,0.3942476409668919,ct
miami,Health,core,lpacrudepr,0.39462902271873807,0.4157872430791746,ct
miami,Health,core,mhlthcrude,0.6454077054747551,0.638167188697302,ct
miami,Health,core,obesitycru,0.6313283444460478,0.625137638377995,ct
miami,Health,core,phlthcrude,0.30235837483908495,0.30142255539893104,ct
miami,Non-vehicle Travel,core,publictrans_per_ct,0.4542456305058037,0.45447741439116623,ct
miami,Non-vehicle Travel,core,walkbike_per_ct,0.16345190270298787,0.1734560183613878,ct
miami,Poverty,core,logincome,0.36420408370552476,0.3342767108570691,ct
miami,Poverty,core,povertyline_below100,0.30466094582570225,0.26036273650776043,ct
miami,Poverty,core,povertyline_below200,0.3706909151052725,0.3393709466502948,ct
miami,Vehicle Travel,core,drove_alone_per_ct,0.13426018843884496,0.15188343322805214,ct
miami,Vehicle Travel,core,estpmiles,0.5603827529243567,0.5239832223702148,ct
miami,Vehicle Travel,core,estptrp,0.4952323477213435,0.4575308263313854,ct
miami,Vehicle Travel,core,estvmiles,0.5723782677200839,0.570364432084978,ct
miami,Vehicle Travel,core,estvtrp,0.5068122987189969,0.4688511353798651,ct
newyork,Crime,core,logcrime,0.2965537924675632,0.293352738861467,ct
newyork,Crime,core,logpetty,0.12234024234656601,0.12636299679707924,ct
newyork,Health,core,bphighcrud,0.5717220119255358,0.5546139746566026,ct
newyork,Health,core,cancercrud,0.8047125486295235,0.8038843662885069,ct
newyork,Health,core,diabetescr,0.6094922837287766,0.5977110469691655,ct
newyork,Health,core,lpacrudepr,0.49059642662958164,0.4865591082162382,ct
newyork,Health,core,mhlthcrude,0.37447862477027266,0.37008825342868096,ct
newyork,Health,core,obesitycru,0.4608769591482864,0.45291927580092883,ct
newyork,Health,core,phlthcrude,0.3138515098294322,0.2987415652513421,ct
newyork,Non-vehicle Travel,core,publictrans_per_ct,0.7170324759644536,0.716325571101544,ct
newyork,Non-vehicle Travel,core,walkbike_per_ct,0.3277150639717902,0.32620072418928886,ct
newyork,Poverty,core,logincome,0.43306887857671506,0.4281132716308777,ct
newyork,Poverty,core,povertyline_below100,0.32158803823244836,0.32163261912364866,ct
newyork,Poverty,core,povertyline_below200,0.42239772538932296,0.4187891869241356,ct
newyork,Vehicle Travel,core,drove_alone_per_ct,0.7672536969846495,0.7713206145859944,ct
newyork,Vehicle Travel,core,estpmiles,0.7509657586545336,0.7421579415023054,ct
newyork,Vehicle Travel,core,estptrp,0.37907600258627305,0.37117675810786116,ct
newyork,Vehicle Travel,core,estvmiles,0.8349265085411176,0.8342035469993307,ct
newyork,Vehicle Travel,core,estvtrp,0.7895946110023485,0.7770600325739413,ct
philadelphia,Crime,core,logcrime,0.5940783400518326,0.563511131252658,ct
philadelphia,Crime,core,logpetty,0.4631921922466131,0.42578271916806354,ct
philadelphia,Health,core,bphighcrud,0.6817112483178724,0.6709153962327519,ct
philadelphia,Health,core,cancercrud,0.8191476462796876,0.8195173225604799,ct
philadelphia,Health,core,diabetescr,0.7182801785554368,0.7034663612652537,ct
philadelphia,Health,core,lpacrudepr,0.6465590636430096,0.6378469872623826,ct
philadelphia,Health,core,mhlthcrude,0.6101420272806622,0.5953361157921641,ct
philadelphia,Health,core,obesitycru,0.6481438093179379,0.6250405576058303,ct
philadelphia,Health,core,phlthcrude,0.5284974310247207,0.5123082342992229,ct
philadelphia,Non-vehicle Travel,core,publictrans_per_ct,0.6831630734532212,0.6996639512877019,ct
philadelphia,Non-vehicle Travel,core,walkbike_per_ct,0.4118443977005294,0.37264134526686854,ct
philadelphia,Poverty,core,logincome,0.6090642905371754,0.610599222368066,ct
philadelphia,Poverty,core,povertyline_below100,0.5667295056360044,0.5591331892039625,ct
philadelphia,Poverty,core,povertyline_below200,0.640351372108181,0.638788061512708,ct
philadelphia,Vehicle Travel,core,drove_alone_per_ct,0.6817102628426609,0.6966814479612685,ct
philadelphia,Vehicle Travel,core,estpmiles,0.7977120781992115,0.8094302607049914,ct
philadelphia,Vehicle Travel,core,estptrp,0.4116551542452159,0.44103129683792075,ct
philadelphia,Vehicle Travel,core,estvmiles,0.837920000420894,0.8361881942649557,ct
philadelphia,Vehicle Travel,core,estvtrp,0.7492875031236574,0.7629271172160619,ct
sanfrancisco,Crime,core,logcrime,0.49119476376088445,0.41122815160141934,ct
sanfrancisco,Crime,core,logpetty,0.4729604424005128,0.30019031701012544,ct
sanfrancisco,Health,core,bphighcrud,0.42349081196026744,0.4027605514804975,ct
sanfrancisco,Health,core,cancercrud,0.8125411023136184,0.7881509906360419,ct
sanfrancisco,Health,core,diabetescr,0.4835550748537928,0.4792939918275361,ct
sanfrancisco,Health,core,lpacrudepr,0.4424639092313011,0.42674509291881185,ct
sanfrancisco,Health,core,mhlthcrude,0.36526240867890125,0.31991762349214153,ct
sanfrancisco,Health,core,obesitycru,0.2959112676319289,0.2948378492318032,ct
sanfrancisco,Health,core,phlthcrude,0.20917030534728256,0.1879956268177015,ct
sanfrancisco,Non-vehicle Travel,core,publictrans_per_ct,0.6747406607358091,0.6897476969310693,ct
sanfrancisco,Non-vehicle Travel,core,walkbike_per_ct,0.3950114065803443,0.3491013742710142,ct
sanfrancisco,Poverty,core,logincome,0.3465375674314778,0.29113704783667893,ct
sanfrancisco,Poverty,core,povertyline_below100,0.23629429040457817,0.1933052177130342,ct
sanfrancisco,Poverty,core,povertyline_below200,0.3106536411284899,0.2590994975606815,ct
sanfrancisco,Vehicle Travel,core,drove_alone_per_ct,0.7303884471175797,0.7252046510724681,ct
sanfrancisco,Vehicle Travel,core,estpmiles,0.4841616179719292,0.48233833136761345,ct
sanfrancisco,Vehicle Travel,core,estptrp,0.4074270608973948,0.3755412162976047,ct
sanfrancisco,Vehicle Travel,core,estvmiles,0.5688584898432072,0.540987262332252,ct
sanfrancisco,Vehicle Travel,core,estvtrp,0.5475711182894198,0.5017469554098144,ct
boston,Crime,core+poi,logcrime,0.37869751779036004,0.30010592241916917,ct
